,dia1,dia2,radius1,radius2,radius3,radius4,radius5,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,judgement
1489,9.92,10.08,24.87,31.06,30.09,6.09,20.04,66.18,21.84,36.14,100.24,125.17,180.28,38.24,14.75,22.13,1
1490,8.9,8.08,23.6,30.67,29.01,4.23,18.99,64.62,20.61,34.39,98.93,123.4,179.02,37.28,14.29,20.55,0
1491,10.0,9.97,24.86,31.18,29.82,6.02,19.87,65.66,21.8,35.9,99.73,124.68,179.48,38.2,15.1,22.09,1
1492,9.91,10.0,24.87,31.06,30.06,6.05,19.97,65.82,21.77,35.89,100.16,125.16,179.71,37.73,15.25,21.84,1
1493,9.98,9.99,25.0,30.86,29.88,5.91,19.96,65.63,21.74,35.99,100.18,124.85,179.5,38.13,14.92,22.21,1
1494,10.78,10.98,25.85,32.59,31.22,6.97,20.38,64.11,23.59,37.22,101.34,126.19,181.5,40.66,16.22,23.53,0
1495,10.52,10.97,26.24,32.74,30.95,6.13,21.79,65.16,23.34,37.32,100.94,126.22,181.49,39.62,16.85,23.76,0
1496,10.94,10.68,26.54,31.98,30.87,6.35,21.48,65.45,23.09,37.64,101.45,126.8,181.19,40.97,15.83,22.61,0
1497,10.05,10.07,24.92,30.84,30.01,5.91,19.84,65.95,21.7,36.09,100.17,125.41,179.37,37.9,15.13,21.93,1
1498,10.03,9.94,25.03,30.96,29.98,6.02,20.19,65.81,22.07,36.15,100.21,125.17,179.37,37.79,15.27,22.18,1
1499,10.08,10.08,25.02,30.99,30.06,5.91,20.0,65.7,22.22,35.94,99.68,124.62,179.89,38.28,15.02,21.91,1
1500,10.89,9.89,24.25,30.49,31.17,6.67,19.19,66.77,22.48,36.34,98.83,125.24,181.31,38.77,13.81,22.27,1
1501,9.91,9.96,25.03,30.91,29.95,5.99,20.13,65.93,22.29,36.26,100.13,125.4,180.45,38.17,15.29,21.72,1
1502,9.94,10.04,25.15,31.13,30.03,5.91,19.96,65.69,22.09,35.79,100.17,124.76,179.57,37.94,15.14,22.19,1
1503,10.47,10.88,24.97,31.41,30.22,5.61,18.89,65.74,21.28,35.69,98.52,124.77,178.41,37.28,15.04,22.34,0
1504,9.94,9.93,25.07,31.18,29.86,6.05,19.91,65.88,21.74,35.82,99.92,124.79,180.7,38.25,14.79,21.88,1
1505,8.23,9.54,23.5,29.6,28.89,4.78,18.42,64.32,20.23,34.28,99.44,123.01,179.13,37.58,13.71,21.17,0
1506,9.78,9.0,24.06,30.33,29.38,6.35,20.02,64.69,22.02,36.34,100.15,123.65,180.58,38.67,15.41,22.28,0
1507,10.05,10.01,24.94,31.1,30.16,5.96,20.11,66.42,22.21,35.88,100.26,125.1,179.89,38.25,14.85,22.23,1
1508,10.07,10.08,24.96,30.83,30.13,6.07,20.04,65.87,22.27,36.02,99.6,124.65,179.91,38.17,14.95,21.87,1
1509,9.97,10.04,24.97,30.83,30.05,6.0,20.17,66.61,21.79,36.19,100.01,125.13,179.47,37.73,14.72,22.02,1
1510,10.91,10.24,26.78,32.4,30.63,7.0,21.87,65.04,22.35,36.93,101.17,126.72,180.98,40.03,15.98,23.33,0
1511,10.02,9.92,24.91,30.85,29.96,6.07,19.88,65.76,22.14,35.74,99.6,125.07,179.93,38.09,15.04,22.03,1
1512,10.08,10.0,25.13,31.02,30.18,5.98,19.97,65.73,22.15,35.73,99.58,125.29,180.28,38.23,14.9,22.14,1
1513,9.85,9.05,24.48,32.24,29.96,5.38,19.37,66.77,20.94,36.98,100.75,125.83,178.3,37.47,14.91,21.07,1
1514,9.93,9.91,24.94,31.15,30.04,5.92,20.12,66.43,21.82,35.75,100.47,125.29,179.73,37.9,15.14,22.05,1
1515,10.07,10.01,24.94,31.15,29.81,6.02,20.08,65.95,22.16,35.99,99.51,125.1,179.87,38.09,14.88,22.06,1
1516,8.72,9.34,24.41,30.77,29.13,4.65,18.35,64.63,20.46,34.33,98.2,124.04,178.06,36.84,13.84,21.25,0
1517,9.93,10.07,24.87,30.97,29.88,5.93,20.15,66.38,22.11,35.92,99.59,125.04,180.38,37.8,14.87,22.18,1
1518,10.0,9.9,24.95,30.93,29.93,6.09,20.05,65.85,22.24,36.06,99.93,124.9,179.86,38.06,15.24,21.83,1
1519,10.8,8.86,24.77,32.02,30.5,6.61,19.61,66.12,21.81,36.54,99.54,125.56,179.84,38.33,14.39,23.16,1
1520,9.91,9.94,25.19,31.13,30.0,6.09,19.81,65.83,21.72,36.21,100.36,125.07,180.23,37.94,15.08,22.3,1
1521,9.9,9.92,25.03,31.01,29.94,6.05,20.11,66.01,21.81,36.28,100.31,125.12,180.14,38.08,14.81,22.04,1
1522,9.95,9.98,25.18,31.13,30.02,5.99,20.07,66.04,21.88,35.99,99.84,124.92,179.48,38.02,15.12,21.85,1
1523,10.02,10.1,24.93,30.98,30.06,5.92,20.03,66.16,21.89,36.21,100.16,124.76,180.72,37.87,14.72,22.01,1
1524,10.64,9.2,25.61,31.7,28.9,6.03,19.27,65.49,22.72,36.04,100.27,124.28,181.55,38.68,15.99,21.5,0
1525,10.02,10.01,24.94,30.9,30.19,6.07,20.1,65.72,22.29,35.99,99.87,124.88,179.53,38.23,14.74,21.77,1
1526,10.32,9.43,24.01,32.14,28.94,6.52,19.11,67.23,22.12,35.2,98.72,124.63,179.08,37.36,14.19,22.95,0
1527,10.0,9.99,24.93,30.85,30.01,6.07,20.11,66.24,22.24,35.82,100.11,124.57,179.38,38.09,15.25,21.74,1
1528,10.81,10.35,25.67,30.1,29.32,5.3,20.62,65.98,22.32,35.76,99.97,124.84,178.7,38.7,15.5,20.85,0
1529,10.79,10.23,26.4,31.23,30.84,6.69,21.66,64.77,22.8,36.72,101.59,126.59,181.04,40.85,16.01,23.77,0
1530,10.31,10.4,25.77,32.36,30.4,6.41,21.49,64.19,23.81,36.97,101.27,125.87,181.03,38.73,15.47,23.02,0
1531,10.09,9.97,25.06,30.95,30.09,5.91,19.94,66.07,21.73,36.16,100.16,124.64,180.01,38.25,15.13,22.08,1
1532,9.91,10.1,24.83,31.15,30.14,6.09,19.95,65.7,22.12,35.79,100.19,124.9,180.77,38.2,14.92,22.23,1
1533,10.04,10.01,24.9,31.09,29.82,5.98,20.14,65.66,22.23,35.8,99.92,125.01,180.63,38.28,14.85,22.17,1
1534,10.0,9.91,25.15,30.85,29.87,6.07,19.94,66.05,22.19,36.01,100.03,125.14,180.3,38.15,15.29,21.7,1
1535,11.14,10.23,25.52,31.56,31.29,6.29,21.49,65.23,23.44,37.94,101.12,125.62,181.84,39.88,15.82,23.69,0
1536,9.93,9.99,25.09,31.02,29.88,5.9,20.13,66.35,22.2,35.94,100.18,125.45,180.61,38.11,14.92,22.27,1
1537,10.59,10.86,25.96,32.45,31.22,6.24,21.95,65.02,22.72,37.68,100.89,125.66,181.84,38.38,15.98,22.91,0
1538,10.0,10.0,25.13,31.01,30.09,5.94,19.84,65.73,21.71,35.92,99.85,124.94,180.66,38.17,14.83,21.72,1
1539,10.27,10.63,24.11,29.88,30.2,6.22,20.5,64.77,23.17,36.29,99.51,126.25,181.21,38.42,14.0,21.46,0
1540,10.0,10.04,25.11,30.92,30.16,5.99,20.11,65.67,21.79,36.11,99.55,124.63,179.33,38.17,14.89,21.88,1
1541,9.94,10.06,25.18,31.09,30.15,5.97,19.85,66.48,22.16,36.17,100.35,124.52,179.98,38.02,14.78,21.88,1
1542,10.06,10.0,25.0,30.92,30.14,6.01,20.07,66.23,21.71,35.76,99.99,125.28,180.31,38.16,15.08,21.91,1
1543,10.06,9.92,24.99,31.03,29.92,6.08,20.08,65.95,22.1,35.71,99.69,124.66,180.12,37.98,15.1,21.82,1
1544,9.93,10.05,24.93,30.85,29.88,5.98,20.08,66.23,21.75,35.79,100.47,125.34,179.93,38.27,15.08,21.81,1
1545,10.09,9.95,24.98,31.16,30.13,5.97,20.17,66.01,22.02,36.05,99.6,125.02,179.95,38.19,14.82,21.72,1
1546,10.07,10.0,24.83,31.18,29.99,6.01,20.0,65.8,21.93,36.18,100.21,125.24,180.27,37.96,15.05,21.97,1
1547,9.09,9.62,23.23,29.92,28.0,5.19,19.46,65.37,20.25,35.63,98.92,123.49,178.8,36.53,13.64,20.53,0
1548,10.05,9.99,25.09,31.01,30.08,6.05,19.94,65.64,21.73,36.29,99.82,125.01,179.73,37.99,15.05,21.76,1
1549,10.09,10.02,24.92,30.99,29.89,6.01,20.12,66.57,21.87,35.9,99.85,124.86,180.62,37.74,14.73,21.8,1
1550,11.2,11.27,26.67,32.72,30.69,6.1,21.03,65.46,22.49,37.59,100.77,126.6,181.02,39.27,16.52,23.07,0
1551,9.97,9.96,25.08,31.03,30.08,6.05,19.83,66.47,22.28,36.13,99.82,125.46,179.29,38.17,15.16,22.06,1
1552,9.99,9.94,25.09,31.06,30.04,6.09,20.12,65.95,21.93,36.15,99.78,124.74,180.77,38.0,14.86,22.19,1
1553,10.72,10.59,26.76,31.93,30.87,6.21,22.16,65.53,22.63,37.35,101.75,125.94,181.03,40.3,16.26,22.97,0
1554,8.49,8.28,23.58,29.62,29.3,4.29,19.38,64.57,20.94,35.08,98.77,123.14,178.24,37.65,13.74,20.12,0
1555,9.23,10.45,25.46,30.95,30.29,5.44,19.16,65.46,23.24,37.25,99.41,123.73,181.14,36.76,14.46,22.43,1
1556,10.06,10.1,25.11,30.88,30.14,6.0,19.94,66.28,22.04,36.16,100.08,125.21,180.72,37.78,14.75,22.13,1
1557,10.09,10.04,25.15,31.07,30.02,6.08,19.88,66.26,21.82,36.14,100.12,124.92,179.38,37.86,15.29,21.79,1
1558,9.95,10.04,25.16,30.95,30.0,6.08,19.98,66.47,21.8,36.11,100.07,125.2,179.71,38.18,14.99,22.17,1
1559,9.91,10.1,24.96,30.8,30.13,5.97,20.18,65.71,21.87,36.01,99.67,124.51,179.89,38.01,15.06,21.99,1
1560,10.06,9.95,24.96,30.9,30.05,6.01,19.95,66.24,22.07,35.92,100.23,125.49,179.73,38.09,15.28,21.91,1
1561,9.51,8.49,24.04,30.68,29.65,5.87,18.43,64.22,20.95,34.86,99.44,123.49,178.31,36.73,14.6,21.68,0
1562,9.91,10.08,25.09,31.08,30.14,6.05,20.06,65.85,21.7,36.14,99.77,125.43,180.5,37.73,15.26,21.94,1
1563,9.13,8.41,23.49,29.28,28.08,4.23,18.17,65.22,20.81,34.32,98.63,123.35,178.31,36.55,14.69,21.53,0
1564,10.08,9.94,24.89,31.0,29.93,6.08,19.83,66.04,21.75,36.0,100.02,124.66,180.64,37.81,14.94,22.29,1
1565,9.94,10.02,25.18,31.05,29.9,6.01,19.94,66.59,22.04,35.93,99.74,124.7,180.67,37.72,15.18,22.25,1
1566,9.45,10.09,24.35,31.54,29.61,5.51,19.41,65.53,22.42,36.45,101.41,124.99,181.31,38.4,14.24,21.66,0
1567,9.92,10.08,24.94,31.08,30.15,6.02,20.09,65.96,22.1,35.91,99.62,125.19,179.4,37.79,14.82,22.04,1
1568,10.08,10.01,25.13,31.14,30.02,5.92,19.87,66.43,21.89,35.95,100.35,125.11,180.52,37.77,15.18,21.75,1
1569,9.92,9.98,25.16,30.85,29.82,6.06,19.99,66.05,22.15,35.88,99.91,125.15,179.57,37.99,15.1,21.8,1
1570,10.94,9.3,25.97,30.53,29.0,6.8,19.52,66.41,22.69,36.67,99.05,124.15,181.56,38.63,14.38,21.49,0
1571,10.75,10.8,26.08,32.49,31.32,6.95,21.56,65.56,23.2,37.35,100.95,126.27,181.92,38.94,16.31,23.69,0
1572,10.13,8.5,25.77,30.21,31.03,6.78,19.82,66.9,22.1,36.24,101.5,126.06,179.75,37.56,14.25,21.73,0
1573,10.09,10.83,24.59,31.24,29.9,6.41,19.67,65.51,22.29,35.79,100.33,125.25,180.62,37.86,16.02,23.07,0
1574,10.0,10.06,24.85,30.95,29.96,5.94,20.1,65.81,21.91,36.05,100.41,124.96,179.62,37.93,14.96,21.93,1
1575,8.92,9.66,23.81,29.48,28.46,5.34,19.03,65.62,20.09,34.83,98.51,123.36,178.15,37.28,14.0,20.08,0
1576,10.88,9.57,25.64,30.49,30.32,6.44,20.73,64.63,21.43,35.41,100.59,125.91,181.35,36.7,16.23,23.13,1
1577,9.34,9.31,24.72,31.48,31.19,6.81,20.9,65.94,21.45,36.83,101.2,125.77,180.16,37.63,15.64,22.04,1
1578,9.98,10.09,24.94,31.07,30.02,6.04,20.09,65.84,22.28,35.73,99.53,124.88,180.73,37.87,15.18,22.3,1
1579,10.09,10.05,24.9,30.93,29.87,6.03,20.04,65.84,21.92,36.1,99.78,124.63,179.96,38.28,14.83,22.13,1
1580,9.99,9.93,24.81,30.94,30.16,5.97,20.13,66.01,21.99,35.78,100.36,124.66,179.39,38.16,14.81,21.92,1
1581,10.07,10.0,24.81,30.99,30.04,6.09,19.98,66.17,21.74,36.12,99.68,125.35,180.5,37.73,14.86,22.15,1
1582,8.55,8.14,24.42,30.26,28.39,4.17,19.77,64.8,20.62,35.45,98.92,124.14,178.84,37.67,14.07,21.56,0
1583,9.0,9.21,24.29,30.25,29.55,5.39,19.11,65.5,20.65,35.61,98.1,124.08,178.82,37.1,14.0,21.2,0
1584,10.74,8.67,24.62,30.53,30.06,4.96,20.89,66.72,21.67,35.05,100.49,125.22,178.3,38.59,15.82,23.17,1
1585,10.05,10.01,25.17,31.14,30.15,5.99,19.8,65.72,22.03,36.11,99.94,125.24,180.01,37.91,15.01,21.75,1
1586,10.04,9.96,25.1,31.09,30.02,6.05,19.8,66.45,22.3,36.17,100.41,125.31,180.77,38.13,15.13,22.1,1
1587,9.92,10.08,24.92,30.96,30.15,6.02,20.18,65.74,22.13,36.04,100.15,125.47,180.34,38.04,14.96,21.77,1
1588,9.92,9.94,25.06,30.81,30.12,6.0,20.11,66.45,21.84,35.73,100.23,124.61,179.73,37.7,14.89,21.82,1
1589,8.79,8.91,24.36,29.19,28.61,4.59,19.29,65.61,21.69,35.26,99.08,123.94,178.83,36.46,13.78,21.53,0
1590,10.09,10.09,24.8,30.99,29.88,6.05,19.85,65.91,22.06,36.04,100.21,124.92,179.9,38.19,14.93,22.22,1
1591,10.06,10.03,25.19,30.93,30.13,6.0,20.0,65.71,22.27,36.01,99.82,125.11,180.22,38.12,15.22,21.86,1
1592,9.99,9.95,25.18,30.85,29.92,6.08,19.87,66.22,21.93,35.8,99.68,124.8,179.76,37.94,14.73,21.85,1
1593,9.92,10.06,25.09,30.89,30.16,6.1,20.08,66.3,21.91,36.28,99.82,125.17,180.45,38.04,15.18,21.83,1
1594,10.47,10.68,24.14,31.29,28.93,5.01,19.5,67.05,22.21,35.71,98.92,125.86,180.97,37.63,15.94,22.42,0
1595,10.01,9.9,25.19,30.89,30.18,5.94,19.92,65.9,21.85,36.19,100.07,124.69,179.85,37.85,15.18,21.83,1
1596,10.27,11.17,25.57,31.8,30.86,6.92,20.95,64.46,23.35,36.65,100.85,125.91,181.5,38.85,16.37,23.99,0
1597,9.94,9.97,24.81,30.97,29.89,5.9,20.05,65.75,21.73,36.23,99.9,124.61,179.81,38.28,15.17,22.13,1
1598,9.97,10.09,24.86,31.13,30.04,5.95,20.04,66.03,21.81,35.85,100.15,125.21,179.97,38.1,15.12,21.94,1
1599,9.94,10.07,24.88,30.86,29.91,5.96,19.87,65.9,22.27,36.25,100.11,124.95,179.64,37.8,15.24,22.28,1
1600,8.86,8.62,24.13,30.76,29.85,5.36,20.54,66.22,21.93,37.2,98.88,124.49,180.89,39.21,15.04,21.39,1
1601,10.06,9.97,24.93,30.91,29.81,5.95,20.08,65.78,21.94,36.02,99.99,125.29,179.54,38.29,14.91,22.24,1
1602,9.97,10.08,24.86,31.07,29.81,5.99,20.17,65.93,21.99,35.96,99.59,124.55,180.06,37.98,15.07,22.28,1
1603,10.07,9.93,24.98,31.03,30.09,5.98,19.81,66.1,22.05,36.08,100.48,125.47,179.46,38.29,14.71,21.72,1
1604,9.98,9.93,25.0,31.02,29.81,6.06,20.1,66.33,22.07,36.05,99.96,125.47,180.75,37.8,15.29,22.16,1
1605,10.57,10.55,25.64,31.21,29.03,6.17,18.84,66.64,23.11,36.08,101.36,125.49,179.1,37.1,15.88,22.39,1
1606,9.11,9.59,24.48,29.51,29.51,5.18,18.05,65.06,21.14,35.04,99.43,124.08,178.92,37.37,14.09,20.68,0
1607,10.84,10.53,25.89,32.76,30.97,6.18,20.46,65.44,22.54,37.39,101.6,125.87,181.26,40.09,15.54,23.01,0
1608,10.03,10.1,25.02,31.11,30.11,6.01,20.19,66.58,22.02,36.21,99.66,124.89,180.01,38.24,14.73,21.93,1
1609,10.32,9.35,24.75,30.43,31.01,6.41,19.36,64.68,22.67,36.01,100.77,125.85,178.36,38.52,15.63,21.11,1
1610,10.07,9.97,24.89,30.89,30.16,6.04,20.01,65.71,21.99,36.22,99.77,125.16,180.27,37.75,14.73,21.96,1
1611,8.29,8.29,23.15,29.06,29.44,4.84,19.73,64.04,21.27,35.59,98.97,123.0,178.76,36.69,14.55,21.53,0
1612,9.92,10.07,25.14,31.18,30.0,5.97,19.82,66.54,22.05,35.79,99.91,124.64,180.55,37.99,14.83,21.75,1
1613,9.92,9.9,25.12,30.95,29.89,6.08,20.09,66.22,22.1,35.97,99.93,124.6,179.85,38.3,15.18,22.27,1
1614,10.06,10.04,25.05,30.9,29.8,5.96,19.96,65.79,21.84,35.7,100.05,125.07,179.79,37.79,15.19,22.0,1
1615,9.95,9.98,25.13,31.05,30.06,6.08,20.16,66.23,21.85,36.09,100.12,125.02,179.61,38.24,15.14,21.88,1
1616,10.12,10.25,24.31,31.33,30.04,5.57,19.62,65.52,21.86,35.49,98.77,125.55,178.52,36.98,16.1,22.82,0
1617,10.0,9.93,25.0,30.86,30.08,5.99,19.97,66.43,22.02,35.91,99.62,124.59,179.67,38.21,15.22,21.79,1
1618,10.29,10.75,26.83,31.85,30.44,7.25,22.2,64.58,22.39,37.72,101.93,126.79,181.44,38.92,16.91,23.26,0
1619,10.02,9.92,25.03,30.86,30.11,6.02,19.97,66.11,21.85,35.95,100.11,124.9,180.45,38.2,15.29,21.8,1
1620,9.99,9.98,25.05,31.16,29.82,6.02,19.91,66.47,22.06,35.81,100.49,125.35,180.05,37.86,15.06,22.11,1
1621,8.95,9.76,24.82,30.27,30.94,5.03,19.12,66.27,21.97,35.62,100.85,125.26,179.03,38.03,14.31,23.1,1
1622,10.02,10.07,24.86,31.03,29.92,6.07,19.84,65.95,22.16,35.89,100.32,125.22,180.66,38.25,15.11,21.71,1
1623,8.64,9.67,24.47,29.06,28.77,5.09,18.37,65.05,20.57,34.62,99.05,123.27,178.14,36.64,14.59,21.31,0
1624,10.06,10.06,25.13,30.93,30.13,6.02,20.16,66.25,22.2,36.19,99.84,125.2,179.25,37.9,15.27,22.16,1
1625,10.2,10.98,25.93,32.59,30.31,6.5,20.99,64.09,23.52,37.68,101.64,126.49,181.98,39.79,15.7,23.03,0
1626,9.93,10.08,24.86,30.97,30.07,6.05,19.89,66.34,22.1,35.87,99.62,124.52,180.25,37.72,14.95,22.13,1
1627,10.08,10.04,24.86,30.9,30.16,6.04,20.12,65.68,21.73,35.77,100.48,125.14,179.76,37.89,15.23,22.14,1
1628,10.05,9.93,25.14,30.86,30.13,6.09,19.94,66.5,21.82,35.92,99.68,124.98,179.82,37.94,15.21,21.97,1
1629,9.99,9.91,24.86,31.1,29.81,5.93,20.04,66.05,21.94,35.96,100.31,125.31,179.87,37.94,15.13,21.96,1
1630,11.12,10.21,26.06,32.19,31.24,6.11,20.63,65.38,22.87,37.57,101.94,126.69,181.73,39.38,15.47,23.59,0
1631,8.65,8.7,25.49,29.72,30.41,5.73,20.58,64.74,21.21,36.88,101.03,123.99,181.59,36.89,14.27,22.91,0
1632,10.02,10.01,25.03,31.04,30.13,5.92,20.08,66.26,22.17,36.04,100.26,124.89,179.72,38.21,15.12,22.11,1
1633,10.81,8.55,25.63,32.2,29.73,5.95,19.18,64.88,22.27,35.15,99.73,124.94,178.61,39.24,15.94,21.61,1
1634,9.79,9.46,24.45,30.81,30.38,6.56,18.96,66.62,21.09,34.75,100.89,125.1,179.11,38.8,14.06,22.72,1
1635,9.91,9.95,24.89,31.17,30.05,5.91,20.16,66.02,22.18,35.8,100.35,124.99,179.45,37.96,14.81,22.22,1
1636,10.09,9.94,24.85,31.12,29.85,6.1,19.8,65.96,22.08,35.73,99.91,124.52,179.78,37.93,15.06,21.91,1
1637,10.09,10.01,24.86,31.02,29.98,5.93,20.15,66.11,21.74,35.74,100.23,125.27,180.51,37.84,15.02,22.27,1
1638,9.4,8.12,24.45,30.61,28.18,5.44,18.81,65.29,21.58,35.55,98.04,124.42,178.78,36.85,13.5,20.83,0
1639,8.14,9.61,24.8,29.75,29.21,5.31,19.26,64.74,20.92,34.32,99.21,123.46,178.09,36.64,13.59,21.51,0
1640,9.99,9.97,25.16,30.9,30.04,5.91,20.11,65.92,21.77,35.82,100.27,124.86,180.21,37.77,14.81,21.73,1
1641,10.06,9.97,25.09,31.19,29.93,6.08,20.07,65.65,22.06,36.18,99.79,124.83,180.51,37.91,15.0,21.71,1
1642,9.96,9.95,25.2,30.9,30.2,5.93,20.14,65.76,21.7,35.74,99.88,125.2,180.63,38.05,15.26,21.84,1
1643,9.93,10.06,25.17,31.07,29.99,5.9,20.04,66.01,21.79,36.14,99.81,125.36,180.34,37.71,15.26,22.26,1
1644,10.04,10.02,25.07,31.13,29.82,5.99,20.04,66.37,21.84,35.88,100.36,124.67,180.71,37.81,15.23,21.9,1
1645,9.93,10.0,25.08,31.14,30.13,6.08,19.97,66.51,21.73,35.88,99.56,124.96,180.58,38.1,14.96,21.77,1
1646,10.04,9.92,24.88,30.87,30.14,6.04,20.0,65.93,21.89,35.96,99.54,125.39,179.58,37.76,15.14,22.27,1
1647,10.07,9.95,25.07,30.84,29.93,5.92,19.86,66.36,21.71,36.1,100.42,124.72,180.58,37.86,14.96,22.0,1
1648,10.92,10.19,26.61,31.98,30.21,6.44,21.45,64.59,23.9,37.84,101.02,126.55,180.83,38.4,16.49,23.47,0
1649,10.02,10.02,25.18,30.89,29.83,6.07,19.97,65.64,21.73,35.85,100.28,125.01,179.93,37.88,14.81,21.84,1
1650,9.06,9.66,23.34,30.62,29.24,4.71,18.74,65.43,20.25,34.69,98.49,124.46,178.21,37.58,13.67,21.68,0
1651,9.62,9.27,24.59,30.19,28.82,6.09,19.63,67.46,21.81,36.61,100.64,124.57,180.08,37.77,15.72,22.28,0
1652,11.11,11.02,26.85,32.88,30.22,7.16,21.34,65.09,22.35,37.22,100.5,126.64,181.13,39.76,16.53,22.39,0
1653,9.97,9.95,25.12,31.03,30.11,6.0,19.94,66.23,21.8,36.28,100.08,125.26,180.52,38.28,15.09,21.78,1
1654,9.95,10.01,24.95,31.19,29.98,6.04,20.17,66.19,22.16,36.11,99.72,124.71,179.31,37.98,14.78,21.91,1
1655,9.92,9.92,25.17,31.0,30.01,5.91,20.0,66.37,22.09,36.19,99.76,125.2,179.46,38.21,15.0,21.83,1
1656,8.66,9.24,23.62,29.61,28.13,5.67,19.32,64.87,21.56,34.99,99.21,123.84,178.3,37.68,13.41,20.11,0
1657,10.06,9.92,24.84,31.11,29.81,6.04,20.1,66.16,21.8,36.21,99.98,125.0,180.19,37.71,14.92,21.81,1
1658,9.35,8.57,23.47,29.27,29.43,4.24,19.18,64.39,21.3,35.25,98.61,124.32,178.4,36.81,13.93,21.4,0
1659,10.06,9.91,25.05,30.83,30.05,6.03,19.85,66.29,22.02,36.17,100.35,125.38,180.18,37.7,14.97,21.98,1
1660,10.75,9.74,25.19,30.79,30.77,5.6,20.91,66.61,22.78,34.95,100.46,124.71,180.92,37.55,14.66,21.77,0
1661,9.9,10.1,24.86,30.81,29.89,5.91,19.8,65.91,22.29,35.98,100.45,125.05,180.71,37.92,14.91,21.97,1
1662,10.07,10.03,24.97,30.85,29.99,5.94,20.05,66.42,21.98,35.88,99.95,125.05,179.32,38.07,15.08,21.92,1
1663,10.0,10.02,25.07,30.9,29.85,6.03,20.17,66.11,21.96,35.93,100.07,124.62,180.71,37.91,14.92,22.18,1
1664,10.78,9.54,24.29,30.73,29.22,6.28,20.41,67.45,21.15,36.48,101.47,123.64,181.22,36.84,14.65,21.44,1
1665,10.08,9.97,25.06,30.9,30.04,5.9,20.02,66.45,22.2,35.79,100.33,125.17,179.29,37.88,15.27,21.97,1
1666,9.98,10.66,25.87,30.96,30.28,7.06,20.29,66.66,22.24,36.32,101.03,126.19,178.73,37.29,15.42,21.06,1
1667,11.18,10.62,26.65,31.37,31.2,6.93,22.21,64.29,23.64,37.26,101.47,126.76,181.03,40.08,16.97,22.55,0
1668,10.02,9.93,25.01,31.18,30.11,6.05,20.1,65.92,22.23,36.08,99.72,125.33,179.77,37.71,15.07,22.2,1
1669,10.01,9.99,25.19,31.15,29.85,6.02,19.88,66.53,22.18,36.17,99.68,124.8,179.39,37.97,15.03,21.7,1
1670,9.92,10.02,25.17,30.98,30.02,5.98,20.15,66.04,22.21,35.98,100.37,124.67,179.69,38.07,14.78,22.12,1
1671,9.97,10.06,25.15,31.06,29.81,6.04,20.19,66.39,22.07,36.2,99.92,125.45,180.72,38.05,15.09,21.83,1
1672,9.98,10.09,24.88,31.03,29.83,6.0,20.14,66.08,22.15,36.02,100.12,124.65,180.45,37.92,14.88,22.18,1
1673,10.04,9.99,25.16,31.1,30.07,6.08,19.84,66.43,22.26,35.89,100.26,124.96,179.23,38.26,14.75,22.1,1
1674,9.18,10.09,24.08,29.96,30.55,5.49,20.69,65.24,22.38,35.69,100.54,123.55,180.8,38.36,14.54,20.92,1
1675,10.07,9.93,24.93,31.12,29.9,6.1,19.89,65.78,21.95,36.17,100.16,124.67,179.99,38.2,14.84,22.02,1
1676,9.99,9.9,25.14,30.98,29.91,6.02,20.16,66.48,21.97,35.82,99.82,125.16,179.58,38.26,14.83,21.83,1
1677,9.96,10.01,24.81,30.86,30.02,6.05,20.12,66.49,21.99,35.7,99.85,124.68,180.25,37.76,15.17,21.92,1
1678,9.92,8.69,25.85,32.29,29.01,5.03,18.97,66.26,21.0,36.84,98.62,126.23,181.29,38.78,16.2,21.74,0
1679,9.93,9.93,24.97,30.97,29.87,6.04,19.85,65.99,22.23,36.21,99.9,124.65,179.37,38.06,14.79,21.94,1
1680,9.9,9.95,25.19,31.14,30.07,5.93,19.93,66.56,21.7,35.77,99.92,125.13,179.45,38.01,15.11,22.17,1
1681,10.07,10.01,24.94,31.05,29.83,5.95,20.19,66.34,21.79,36.11,100.23,125.42,180.69,38.23,15.02,21.73,1
1682,10.05,10.08,25.08,30.92,29.94,5.93,19.98,66.25,21.99,36.03,100.29,125.02,179.56,38.12,15.16,22.22,1
1683,9.44,8.35,24.57,29.97,28.97,5.09,19.53,64.52,21.12,34.05,99.25,124.05,179.07,37.46,14.25,21.42,0
1684,10.54,8.5,25.37,29.79,29.02,5.01,18.98,64.86,20.91,35.85,100.29,125.45,179.25,38.82,15.0,22.15,1
1685,9.95,9.95,24.87,31.01,30.15,5.97,20.19,66.47,22.11,36.11,99.97,124.92,180.0,38.16,15.29,21.83,1
1686,10.09,10.09,25.17,30.87,30.14,6.07,19.99,66.04,21.91,35.97,100.35,125.29,179.42,37.96,14.81,22.26,1
1687,10.36,10.78,25.69,32.0,30.78,6.53,20.96,64.4,23.82,36.88,101.25,125.5,181.59,38.7,16.44,23.36,0
1688,10.18,10.52,24.65,30.35,30.18,6.08,19.98,67.05,22.33,35.26,98.53,126.01,181.28,37.96,14.31,21.23,1
1689,9.96,9.91,24.97,31.17,29.84,5.91,19.88,65.72,21.8,36.15,100.12,125.0,180.51,37.95,15.23,22.07,1
